ID,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
5527,-0.5445581337645526,-1.1712930149356242,0.12338982775910513,-0.008388007682344774,-1.4213923301700528,0.2238014204489323,-0.7218821825123739,-1.2315987779714583,-0.287366997843895,-1.2611102359650475,-0.5825575689124507,-0.19964454402025913,-0.16351431725067814,0.745272919478,No,Red,Yes,1,22,-0.9150178777099863,0
2005,-0.7513874969611335,-0.8382022996024716,-1.1703038078207222,-0.9869889039559153,0.20883030661177387,0.6676530807435072,-0.23989394477500917,0.23013044028408286,0.7031415409236906,1.011900943321731,-0.2616302587583259,-0.1336643242786809,-0.6187883157428927,-0.7082789995116026,No,Green,No,1,2,-0.5620796532636341,0
2214,-0.9930827721565002,0.16698561637823636,0.23021763438258405,-0.9869889039559153,1.6768559551402311,1.04048847539095,-1.7970867128495722,-0.8955111988332628,-0.6042299309005281,1.3737181525246092,0.8816732836657423,-0.7579387110643833,1.1872572981105205,-0.2732370519266862,No,White,No,1,14,-1.0357201967592142,0
1899,-1.3106892691736949,-1.1712930149356242,-1.1878277437103808,1.9488137848647964,0.8797327829135405,-0.35487018166011963,0.4062880882355236,0.8736689228099348,-0.44039266630169166,0.5923705596447764,-2.30754186099087,0.06427633494605373,0.10739252482733379,0.1413323334189396,No,Red,Yes,1,16,-1.4050181971964188,0
707,-1.1300794760656907,-1.0155814979291542,-1.1878277437103808,-0.008388007682344774,0.6924559960359721,-1.1088631895855285,-1.1562012538801094,-0.6956838460685117,0.9759264281745457,0.3615178617484646,-0.6828473533356147,-0.08291030909285166,0.08857954968302746,-0.3551273008838469,No,Green,No,1,16,-0.9885800705765079,0
2024,-0.9232671277462696,-0.8975712769143006,-1.1878277437103808,-1.9655898002294858,-1.1608053626986705,2.089088022836883,-0.22400422265179967,-1.232857532949504,1.6221272129120885,-0.9281496139992106,0.21976070647286078,-1.9506580679313748,-1.5782500481025186,-1.5834810352412572,No,Green,No,1,4,-1.1048848725370846,0
4051,-0.9365466912971161,-1.1712930149356242,-1.1878277437103808,-0.008388007682344774,-0.8545960265049198,-0.21117320663975084,-1.3256916231943472,-1.2331722216940153,-0.6275164456658451,-0.18675729575527983,1.5435858608586241,-0.6310536730998096,0.7696092499069189,-1.383873553408178,No,Yellow,Yes,1,16,-1.0728918232768279,0
2719,-0.6554632840580044,0.027565942097907234,0.529302779188731,-0.9869889039559153,-0.4568918694043678,1.9287466105554676,0.9783180846710768,-0.6956838460685117,-0.721494165968731,-1.9336906923360382,-0.18139843121979518,-1.2705542644412604,0.013327649105801835,0.745272919478,No,Red,Yes,1,19,-0.22442989500323185,0
5783,-1.4140440480156524,-1.1712930149356242,-1.1878277437103808,-0.008388007682344774,1.5111577984179565,-0.7271507617321941,-1.812976434972782,-0.2478817626287625,1.4009053226415786,-0.8193824774903717,-0.4220939138353883,-2.143523325637527,1.5296534457368969,1.0574794936271752,No,Red,Yes,1,2,-1.5365004107491722,0
4163,-0.52885925846058,-0.04492571545010737,0.026515711529022407,-0.9869889039559153,-1.740034387049304,-0.22837245847616572,-1.0290834768944306,1.223917495451144,-0.14016295807742768,0.6478639966390826,0.099412965165064,0.043974728871721935,-0.09955020176003644,-1.1330846659768734,Yes,Green,No,1,16,-0.22979922073688944,0
5132,-0.677393845801686,-0.7076797555717204,-0.7480411740507539,-0.008388007682344774,2.3398272130736615,-0.2599968892721542,0.46984697672836295,-0.7926079793780288,-0.3405933173074764,0.3881547115057294,0.5607459735116179,0.16070896379912986,-0.2538165979433489,-0.3500091603240245,No,Green,No,1,15,-0.5814993083540579,0
2865,-1.0860168751225407,-1.1610812691346573,-1.1073163083446875,-0.008388007682344774,-1.1188985196984058,0.015745954685850546,-0.2028179264875199,1.054300262159489,-0.773888824190694,-1.9114933175383169,-0.3218041294122243,-0.3671327941334963,0.4159253171939587,-0.5956799071955063,No,Green,Yes,1,9,-1.2765777107467176,0
3348,-0.2327967964557143,0.8433318422901024,-0.735402748280012,-0.9869889039559153,0.17281828807446178,-0.7787485172414385,-0.6265438497731152,-0.3507849820839966,-0.9551909748635182,-1.354339210115482,-2.5281793867218303,-0.7528633095458002,-1.555674477929351,0.05944208446177885,No,Blue,No,1,12,-0.30116823055348935,0
3608,-0.7005576298592271,-0.7428691968490757,-0.5296521757262659,-0.008388007682344774,-1.293170966548612,-0.6838752248534732,-0.18163163032324012,-0.17613272888015893,0.8603255155895796,-4.808250728641097,-0.020934776142732796,-0.19964454402025913,-1.217040925331836,-0.2988277547257988,No,White,No,2,21,-0.788315475027059,0
432,-0.7359761084845587,-0.12392002492195586,0.08591644252126411,-0.9869889039559153,-0.5116244213876633,0.2493228909158704,-0.8384068114159126,-0.5968715802919262,-0.4370660213352177,-1.367657634994116,1.0822528525120703,-1.1030660143280233,-1.5782500481025186,-0.8669413568661012,No,Yellow,No,1,17,-0.34922657201577345,1
5966,-0.38043297830446793,-1.0932377165719107,1.8069081632877213,-1.9655898002294858,-0.028677529931926373,0.1988347645573627,-0.16574190820003015,-0.7060685746373886,0.7089631696150199,0.5435363350897873,0.7813834992425782,-0.2707001652804206,0.21274518563544967,-0.6826882967124895,No,Blue,No,1,16,-0.8626145435539936,0
3225,-0.6137425961563174,-1.1712930149356242,1.3818115678087288,-0.9869889039559153,0.3309067623081972,-1.2164972172069628,-0.7165856084713041,-0.8907908676655916,0.2981225162555006,-0.22449283291140837,0.019181137626532802,0.04905013039030477,0.3030474663281204,0.9192896985119664,No,Red,Yes,1,21,-0.17535307552798116,0
5281,-0.9806891649350465,-0.7694666864869969,-0.7268617772913977,0.9702128885912258,-1.0794567851099213,2.3443027275062636,-0.8225170892927031,-1.1076114126339591,-0.46035253610053467,0.725554808431113,-0.3619200431814899,-0.6462798776555584,0.6078176636658837,-0.6212706099946194,No,Green,No,2,19,-0.9576188984243946,0
1132,-1.3441230133231068,-0.6892751378522761,-0.7565483054119478,-0.008388007682344774,0.47763430212242375,0.5439294304363945,0.20501827467486586,2.268684127229055,0.6931616060242691,-0.42870868105045534,1.2828324213583981,-1.407590105443,-1.4164584618614837,-1.5169452079635641,Yes,White,No,1,20,-1.5262991470784555,0
3827,-0.9825590180237289,-1.1712930149356242,0.22354270278156557,-0.008388007682344774,1.1971244224824684,0.4362954028149603,-0.054513853337561397,1.8381899247374336,-0.0752933812311877,0.6190074094020444,0.19970274958822798,-0.9102007566218715,-0.09202501170231371,-0.30394589528562166,No,Green,Yes,1,23,-0.9933529099172886,0
764,-0.27330040253582033,-1.1712930149356242,1.2026983904763824,0.9702128885912258,-0.39122709750795975,-0.03252291337118452,-1.9506873600406005,-1.1507237706320235,-0.8370950785536969,-0.6928574411433521,1.062194895627437,-0.39758520324499425,-0.3102555233762678,-0.6059161883151516,No,Green,No,1,3,-0.26641586650931187,0
5794,-1.4079107134928301,-1.1712930149356242,-0.17045082572047673,-0.008388007682344774,0.7810212678157301,0.9106618647547869,-1.8182730090138521,1.0502093084808408,1.7976077348935842,-0.32882049446070366,0.0392390945111656,-0.9102007566218715,-0.6376012908871991,1.4106311922549304,Yes,Red,Yes,1,13,-1.5435461731981794,0
2304,-0.7522684047667008,0.025640969326230303,-0.2985625369846812,-0.9869889039559153,1.1715444569341396,-0.8186951666679503,-1.1826841240854589,-0.11980344361261495,0.44199991105549424,-1.529698471017491,-0.18139843121979518,-0.3519065895777478,-0.825731042330263,-0.12992911625165485,No,White,Yes,1,18,-0.5672525502186965,0
5179,-1.1843524896922637,-0.4568933638665915,-1.1878277437103808,-0.008388007682344774,-1.5143876518492423,-0.6888685560317872,-1.0396766249765703,2.3907833600994857,0.8154158085421829,-0.3665560316168322,0.5808039303962507,-1.3466852872200046,-0.8671195876477371,0.550783578204743,Yes,White,No,2,45,-1.433518122928673,0
5073,-0.20660381685755266,0.3065461423247861,0.5472474048917998,-0.008388007682344774,-0.9621319151927265,-0.01865254898697906,0.5387024392622721,1.8325255273362284,0.07856394846822749,0.26162967515871294,0.6810937148194147,-0.9305023626962032,1.1797321080527983,-1.2354474771733244,No,Green,No,1,13,0.4779688460864578,1
3626,-0.45666160783161075,-0.7042288897493245,-1.1878277437103808,-0.008388007682344774,-0.0811593307566399,-0.7338085366366128,-0.647730145937395,0.7890176505363631,-0.6108832208334758,-1.2611102359650475,0.901731240550375,0.5159870700999356,1.4167755948710583,-1.0102492925411326,Yes,Red,Yes,2,29,-0.78349038196653,0
1794,-0.816452359249524,-0.8972660983041568,0.2476706521476266,-0.9869889039559153,0.5252930647501756,-0.03585180082339396,-1.431623104015746,-0.5814518318108667,0.302280822463593,-0.2045151955934574,1.0421369387428046,-0.331604983503416,1.2512214136011623,1.3645679272165276,No,White,Yes,1,13,-0.8414320181287338,0
5978,-0.8475253041767978,0.9513181197256161,1.0006172274548408,-1.9655898002294858,0.46084298395522455,-1.1388231766554124,0.7505654009050695,1.0555590171375349,-0.8420850460034077,-1.1057286123809897,0.8014414561272111,0.17085976683629553,-0.24629140788562615,0.17204117677787512,No,Green,No,1,12,-0.7652418679601832,0
3770,-1.031583703220934,-0.815102626342353,-0.553722135150016,-0.008388007682344774,0.7532620035265523,1.147567688437016,-0.30874940730891837,-0.24221736522755696,0.6166487717953709,1.3737181525246092,0.7212096285886803,-0.49401783209806993,0.7282207045894448,-0.4114268470418951,No,White,No,1,10,-1.2692725323374112,0
2086,-0.4201846673283724,-0.6837114970365769,0.3223629618955497,-0.9869889039559153,-0.7037242464621936,-0.5806797138349844,1.5185686368602116,0.29999134156561785,-0.8562232871109215,1.278269440894401,-0.2616302587583259,-0.43311301387507456,-0.49086008476160936,-0.6161524694347965,No,Green,Yes,2,40,-0.6977851269753581,0
5950,-1.3409436539996795,-1.1712930149356242,-1.1878277437103808,-0.008388007682344774,0.23105200852666247,1.055468468925892,-0.6953993123070243,-1.4223001571453782,0.108503753166492,-0.43536789348977234,0.7212096285886803,-1.8948286512269625,0.33691082158787183,-0.16575610017041278,No,Blue,No,2,11,-1.5298675826624966,0
6016,-0.6907023772641397,-1.1712930149356242,0.6669604538611593,-0.9869889039559153,-0.46057166891760515,-0.3193620488365536,0.3215429035784044,2.1711306164305153,0.5900356120635802,0.04187566466126173,0.4403982322038211,-0.7782403171387148,0.9464512162633986,1.779137312562154,Yes,Blue,No,2,29,-0.3690858527279126,0
643,-0.5741594656289923,-0.7435499799024735,0.27148262850712,-0.9869889039559153,-1.4629061848727876,-1.7130562621615184,-0.16574190820003015,-0.8328881386754905,0.1292952842069535,-0.5618929298367888,-0.4822677844892867,-1.0066333854749474,-1.1041630744659976,-0.23229192744810578,Yes,Red,No,1,21,-0.647910026746156,1
6416,-0.9337966609437763,-0.7347232754860055,-1.1878277437103808,0.9702128885912258,-1.312963286260587,0.6648790078666662,-0.5047226468285063,1.3715065166269993,2.324049300838069,1.0207798932408214,1.0421369387428046,-0.7477879080272173,-1.6422141635931602,0.10038720894035923,No,White,No,1,9,-0.7594886163584638,0
2463,-0.7395162018502087,0.8800471766181768,-0.004974384112965086,-1.9655898002294858,-1.60345309055313,0.20993105606472684,-0.30345283326784855,0.5467073172625704,0.944323300993044,0.8454206323388125,-0.2616302587583259,-0.8036173247316296,-0.566111985338835,0.5456654376449205,No,Red,No,1,15,-0.5333794223415509,0
321,-0.46605312477781113,-0.35076163336964455,0.8969404694661853,-0.008388007682344774,-0.654064816137924,-1.5077748692752777,1.5768309513119807,-0.597500957780949,-0.06115514012367404,0.006359864984903408,-1.7659770251057847,0.30789560783803527,1.198545083197104,1.149606023703981,No,Blue,No,2,50,-0.028253263785783772,1
443,-0.275470481300636,1.3126965446913328,-1.1878277437103808,0.9702128885912258,0.8557962229730651,0.10340665759402917,-0.6848061642248842,-0.2988613392396125,-0.8063236126138139,0.8298824699804083,-0.562499612027818,0.26221699417078836,0.314335251414704,-0.23741006800792866,No,Yellow,Yes,2,42,-0.016422430640020882,0
2592,-0.6850395950627713,-0.43811314170389354,1.6303576164671367,-1.9655898002294858,-1.025045769006423,-1.7230429245181464,-0.40938431408924747,-1.0547437035560407,1.7660046077120826,0.26606915011825655,-1.0438905772590046,-1.0929152112908573,-1.217040925331836,0.9039352768324986,No,Red,Yes,2,29,-0.3322656868852489,0
5253,-1.3745956021281511,-1.1712930149356242,-0.256466847829014,-0.9869889039559153,2.1090359037968405,-1.2791912642235717,-0.012141261009001826,-0.8300559399748876,-0.6458129929814511,0.8653982696567635,-0.8633689652973094,0.19116137291062732,1.4318259749865039,-0.2783551924865086,No,Blue,No,1,16,-1.5079255117862405,0
4262,-1.1561155398716718,-0.4388408753126982,-0.3917741287742891,-0.9869889039559153,-0.9374808310749235,-1.7158303350383595,0.9306489183014475,-0.4127786647527461,-1.115701594495881,-1.3698773724738864,-0.5424416551431851,0.4855346609884381,0.10362992979847259,-0.3500091603240245,No,Green,No,1,16,-1.0612262761320599,0
1205,-1.0279245716436543,-1.1712930149356242,-1.1878277437103808,0.9702128885912258,-0.0683693479824756,0.3453058124545724,-0.5523918131981357,0.19866156583294098,-0.4778174221745223,-1.360998422554799,0.38022436154992273,-1.4431179160730805,0.07352916956758233,-1.3122195855706624,No,Yellow,No,1,13,-1.2142383893401767,0
3192,-0.7449615279279795,-0.2557102339486892,0.16893519879175273,-0.9869889039559153,0.2993605198791828,-0.7465692718700818,-0.7695513488820034,-0.9480642191666697,-0.6832377488542819,1.3737181525246092,-0.3218041294122243,-1.3010066735527581,0.314335251414704,0.5149565942859855,Yes,White,No,1,16,-1.1222456872401934,0
269,-1.2835423842842577,-1.1712930149356242,-0.07293514765610197,-0.008388007682344774,-1.33840034697345,-0.3376709298237047,-1.5057751405907256,1.6289219096373404,0.39958518773295293,-0.752790353097205,1.9447449985512801,-1.767943613262389,-0.28391735817423913,-1.5271814890832092,No,Red,No,1,15,-1.4195166560712262,0
1471,-1.155526314342665,-1.1712930149356242,-1.074471727861512,1.9488137848647964,-0.9527001960520017,0.7314567569108522,1.1689947501495954,-0.13490850334916318,-0.6557929278808727,-1.3388010477570749,1.1023108093967027,1.0793566386626425,-2.074912591912207,-1.9110420310699,No,Blue,Yes,1,26,-1.164003601891584,0
5823,-0.39352213638965106,-0.13997711487106249,-0.9885404108590773,0.9702128885912258,0.05134917792876675,-0.5446167664360503,0.5545921613854821,0.11778655849350629,1.0507759399202068,-0.9214904015598936,0.099412965165064,-0.8492959383988761,-1.8604446752671144,-3.0575055164701497,No,Red,No,2,16,-0.789609740748806,0
289,-1.208547384628893,-1.1712930149356242,-0.40163985104464217,-0.9869889039559153,-0.8279085484817335,-0.41700941410135994,-0.27167338902142907,-1.1545000355661605,0.9958862979733886,-1.2389128611673264,-0.6026155257970836,-0.5143194381724017,-0.7655295218684827,-1.1740297904554537,No,Yellow,No,1,15,-1.4026349073324786,0
610,-1.1205665674606633,0.203254920429947,-1.1878277437103808,-0.008388007682344774,0.4540907304794786,0.4379598465410646,0.6022613277551115,-0.7951254893341201,0.9102251900866873,0.026337502302854376,-0.7430212239895131,-0.5549226503210652,-0.8069180671859566,-0.10945655401236509,No,Blue,No,1,18,-1.0470812853546412,0
581,-0.9305586512388885,-0.5225537156029245,-1.1878277437103808,-0.9869889039559153,0.5562319616284617,-0.9768173206478925,-0.054513853337561397,0.16467518142570778,-0.6715944914716234,-0.3976323563336438,-2.1671361627984407,-0.006779286314107324,-2.1877904427780455,-0.4421356904008301,No,Red,No,2,18,-0.6681539753005322,0
2942,-0.3108106129096048,0.26480709856818985,-0.7005753380197675,0.9702128885912258,1.4866853453444855,-0.7920640670502758,1.6192035436405403,1.7308810628590399,-0.7481073257005217,-1.0324772755485059,-0.8232530515280438,-0.17934293794592734,-1.3713073215151483,-0.11457469457218754,No,Blue,No,2,22,0.5525195510089239,0
81,-0.4492451798239216,-0.1796033836343553,-1.0284939115454794,-0.008388007682344774,-1.1787041933407272,2.2721768327083955,0.18383197851058608,-0.2749449946567445,1.5364661050253878,0.1817191258869122,0.019181137626532802,-0.32652958198483273,-0.9912852236001594,0.7350366383583546,No,Blue,No,1,21,-0.4985101176752352,0
4944,-0.8646497717960123,-0.9674571786372406,0.09733151935620893,-0.008388007682344774,-1.130080823073583,-1.643704440240491,0.37450864398910416,-0.8036220854359284,0.6540735276682016,0.20169676320486318,0.8816732836657423,0.6479475095830924,-0.5962127455697253,0.7196822166788869,No,Yellow,No,1,14,-0.09244238119398206,0
4289,-0.6215767230826373,0.5447497851809072,-1.1600037914340269,-0.9869889039559153,-1.7830130163155602,-0.7199381722524073,-0.6901027382659545,-0.8794620728631803,-0.46866914851671926,0.24387177532053533,-0.020934776142732796,-0.9914071809191987,0.10739252482733379,0.7964543250762253,Yes,Red,No,1,10,-0.716669573693943,0
652,-1.339068836296155,-0.73336170937921,-0.7036941575381057,-0.9869889039559153,-0.18858804081784722,0.1472370090481184,1.1001392876156857,0.03848499487662883,-0.8695298669768169,-0.41539025617182135,0.4805141459730867,0.27744319872653733,1.5296534457368969,1.200787429302206,Yes,Green,Yes,1,16,-1.552792288890008,0
6588,-0.27266488921555254,-0.11917801882587466,-0.11165961957348705,1.9488137848647964,-0.5482437854757037,-1.4694926635748706,-0.06510700141970105,1.0410833348900095,-1.0491686951664043,-2.3310237012152717,0.5808039303962507,0.03382392583455626,-0.05816165644256226,0.5866105621235009,No,Green,No,2,19,0.3219758664902359,0
5146,-0.37404486221192546,1.0289978136460756,-1.1878277437103808,-0.008388007682344774,-1.2551582803147825,-0.8847181011367683,0.0937902198123971,0.5725117943125065,-0.6666045240219126,0.49470211053479807,-0.020934776142732796,0.5362886761742673,0.8711993156861733,-0.18111052184988052,No,Yellow,No,2,28,-0.33662823119883506,1
6373,-0.6546684875135278,-1.1712930149356242,-1.1878277437103808,-0.008388007682344774,-1.583875128094353,1.7844948209597309,-1.4951819925085854,-0.003997985632412778,-1.135661464294724,-1.8826367303012757,0.6409778010501491,-0.9000499535847055,0.26165892101064625,0.8885808551530309,No,Yellow,No,1,16,-0.585758580415926,0
5647,-0.7636281201256215,-1.1712930149356242,-0.6598769970233788,-0.9869889039559153,-0.5786110630121275,0.4712487210631578,-1.2621327347015083,1.9196943095658914,0.3122607573630146,-0.22449283291140837,0.019181137626532802,0.47030845643268915,0.3820619619342072,1.2161418509816735,No,White,Yes,1,23,-0.8345379984627144,0
5592,-0.8402783403499517,0.7000856977441233,-1.1878277437103808,0.9702128885912258,-0.4806140720916447,-0.5939952636438217,-0.35641857367854823,-0.5125349967628658,0.6249653842115553,-1.0546746503462303,-1.7258611113365192,-1.1842724386253505,0.020852839163524563,-0.8157599512678759,No,Red,No,1,6,-0.6598035669401419,0
4996,-0.6449843126823503,0.15196143864807826,-0.4991131182878058,-0.008388007682344774,1.4277728269238235,-1.313589767896401,1.6192035436405403,0.8720954790873777,-0.08610497737222761,-1.4653260841040945,-0.9837167066051062,1.4194085404076997,-0.7692921168973438,-1.0511944170197127,Yes,Green,No,2,38,0.15530589304990886,0
5288,-0.9776529103847237,-1.1712930149356242,0.400410775376431,-0.008388007682344774,0.05577922782819801,-0.47526494451502294,-0.3458254255964081,-1.0182398091927163,2.526974643792973,0.5524152850088776,-0.5023257413739195,-0.3366803850219989,-1.3111058010533678,-0.4523719715204754,No,Red,Yes,1,14,-0.674133990471185,0
6211,-1.1245234693773998,-0.4617527463511898,-1.1878277437103808,-0.9869889039559153,0.039559529002861214,2.9196454421631057,-1.5958168992889143,3.2454779901924997,0.4162184125653221,-0.8926338143228555,0.32005049089602433,0.13025655468763195,0.6266306388101901,-0.8567050757464564,No,White,Yes,1,19,-1.3712545791615816,0
2337,-0.7254810145971226,-0.3104311062752504,-0.7787525656081691,-0.008388007682344774,0.24423497959835722,-0.1329443515128322,-1.4051402338103964,-0.6028506664376432,-0.7697305179826016,-2.157884177793036,0.901731240550375,-0.8492959383988761,-1.6911278989683571,-0.6366250316740867,No,Green,No,1,18,-0.7148988889387837,0
1520,-1.2743848109109195,-0.597252049255056,-0.0427778390525013,-1.9655898002294858,-0.003883540978658043,-1.3596393776519633,-0.012141261009001826,-0.7743560321963664,1.3102542473051662,-0.18675729575527983,-0.8433110084126767,-0.07275950605568554,-0.31778071343399056,-0.677570156152667,Yes,Green,No,1,26,-1.3150026715337921,1
6565,-0.4971211929948919,0.25288165749487673,-0.2108603991665323,-0.008388007682344774,-0.09812927996817082,-0.04861253605686281,0.05141762748383753,0.44411878655184767,-0.23663566210516887,1.3737181525246092,-0.7229632671048803,-1.4380425145544977,-1.0590119341196622,-0.913004621904504,No,White,No,2,25,0.4778198772713825,0
765,-0.44541253046277435,0.8725820383085047,0.914951599612011,-0.9869889039559153,1.3772202413778944,-0.3426642610020187,0.5704818835086916,2.4678821025047832,-1.4076146903039604,1.3737181525246092,0.13952887893432958,0.2063875774663763,0.48365202771346155,0.9653529635503691,No,Red,Yes,1,13,0.045356787491927744,0
6990,-1.1357510513957487,-0.5694338451765596,-0.9855792754795186,-0.008388007682344774,1.1519307682664968,-0.8564225577929891,-1.7547141205210126,1.4583606101121511,1.6462453889190245,-0.9880825259530603,-0.3418620862968571,-0.8594467414360419,-0.020535706153949614,-1.1740297904554537,Yes,Green,Yes,1,13,-0.6206761688632422,0
4095,-0.7712610532884314,-1.1712930149356242,-0.3325246682237584,0.9702128885912258,1.0381785192359398,-0.7676522257340741,0.49632984693371257,0.8742983002989575,0.3239040147456731,-2.5996119362677117,2.145324567397607,-0.9203515596590374,-1.1982279501875295,0.39723936141006677,No,Blue,No,1,10,-0.4171361800075954,1
4180,-1.3045458123639315,-1.1712930149356242,0.20030698487260956,-0.9869889039559153,-0.3767222567082091,-0.13017027863599107,-0.9284485701141015,0.23296263898468575,0.2690143727988547,0.5435363350897873,-0.4020359569507555,-0.5396964457653166,-0.48333489470388663,-1.6039535974805474,No,Yellow,Yes,2,25,-1.3141796389951836,0
1049,-0.4663110643220509,-0.4583253558064973,-1.1878277437103808,-1.9655898002294858,-0.6868257496683953,0.6071782920283715,-2.2049229140119575,-0.2988613392396125,0.022010984038171946,0.5457560725695606,-1.3447599305284963,-1.7983960223738866,-0.3140181184051294,-0.4165449876017175,No,Green,No,1,13,-0.7178661346625006,0
