const,PC1,PC2,PC3,PC4,PC7,PC8,PC10
1.0,1.1711620992993423,0.6550564075832902,1.6391037263104091,0.2056892924429965,-0.464712187527832,0.5639404884351393,0.6477495641753043
1.0,-1.7146730448311058,0.8836658930272998,0.4652177166631607,0.6067205032116018,1.7339403267875668,0.7071053399340583,-0.3080639167993493
1.0,-1.0367397891746213,-0.2198249772259906,1.6974526918899937,-0.5510139110824254,0.90677347661454,0.746105639847212,-0.2615810213786894
1.0,-1.703749356899413,1.5452902785245346,-0.6876191236654552,-0.6138350448181129,1.3437107690612953,0.6922751519450826,0.6862730490915077
1.0,-0.7508942169343579,-0.1092962988697482,-1.2709617919701053,0.4368737723970997,-0.3444237589897589,-0.7114653403293465,-0.1523813640858886
1.0,1.6753950694833142,0.1453953463699833,1.5224261313221934,0.5398331344002864,-0.7567197808150464,-1.881187769916902,-1.52626546183886
1.0,1.7647850845440152,-0.1171604719421497,1.2037463271220403,-0.6591509452823946,-0.4943373877100679,-0.736078376665902,0.9238843314345404
1.0,0.2900780728548448,-1.3789253744156638,1.0595178160122165,0.3075852355452189,-0.3072039180393629,-0.335153438410066,0.0571717705332636
1.0,1.1883464811508992,-1.4632823651803697,-0.1596973955902394,-1.039677859507504,0.3055671119901936,0.9944161531746692,-0.3624775366738783
1.0,-1.1744641904038415,2.030633130978776,-0.7357480550726454,-0.4295486236419564,1.535315175342634,0.3082879048190144,1.4613926848141612
1.0,-0.0166036102343073,0.3535170369771742,0.914326646174277,-0.1419380810787349,1.789234919519126,0.0352141059488576,0.215672257384762
1.0,2.999669622080727,-0.9948546249898632,-1.6844710066090145,-0.3217126512652623,-2.1112751583144798,-0.016264466264933,0.4390795009106018
1.0,-0.0921520145498556,-1.4617943630016887,0.6814486832774956,0.5542764239896375,1.6308405832466195,0.6025882897753753,0.6815004561204125
1.0,0.4526958024636598,-1.3762530390174792,-1.5159589441420236,-0.4966317318373432,0.7732706420195156,-1.5354927549003348,0.3996635134573046
1.0,5.017582732973688,0.53061800702915,-1.474618002431281,0.6086469084220748,0.1034549577443599,0.391540167107433,0.0461048850405358
1.0,-1.5309000774393513,0.3599052545908705,0.0601003271410576,-0.9245967381713296,0.4343243041612949,0.8889162574049284,-0.1010008231229956
1.0,-0.5306018039135033,0.4196608664812663,1.4564234987325335,-0.6156937976729744,0.9712598922281724,-0.185303624382542,-0.0327449078845336
1.0,-0.4358483482244841,1.2963231872586354,-0.4055713799361867,-0.2345818562699712,-1.1022692914590704,-1.999763002287233,0.6860491720960804
1.0,-1.4318273989317822,-0.920698361401322,1.9037587262832627,-1.730996236190805,-0.3994986404243393,-1.3545868079515062,-0.1974342172878229
1.0,0.1680425707938641,-1.3521144954922253,0.8944466852559149,-0.6289670454161889,0.0877239070460069,0.3792080967301338,-0.3473256398841265
1.0,-1.2810674922575778,1.6454550816357734,0.0327273402945801,0.7978681376411871,-1.4684600807740162,0.6663574322987843,-1.3003486555917636
1.0,3.754106736140042,0.7958160397747835,-1.201813955088309,0.4106805867141679,-0.7185061369037419,-0.4026123619065423,-0.7842337904451483
1.0,-0.9311380915639578,0.5206552726614642,1.9828799001554869,0.1202669028677934,-0.5525598483725145,-1.1293865793482558,-0.9696114583866686
1.0,0.1843066950156583,-0.1577558195972091,0.4329022866371015,0.6614846442826936,0.2190181086163933,-0.5010844473738902,-1.311300310463276
1.0,0.6751283315188478,-2.465430957757239,-0.1536351319346116,-1.3003347308565694,0.3220274139576449,-1.070574460228209,1.7474580095639056
1.0,0.9706430103762622,-0.917967227661325,-1.613247989166275,0.1795125187578057,0.284539847974846,0.8263316300771554,-0.0436862580057896
1.0,1.2404098073891818,0.1215280208709211,0.4212746439352144,0.5175658178160564,-0.5322530306890203,-1.0653805212333267,-0.8527148821559043
1.0,-0.5550916545927882,-0.2207910736142725,1.7763824432530293,-1.477095912925618,-0.4142056841731205,1.4128527818814207,-0.5585065698632572
1.0,-2.207262881847792,-1.4602574383492015,0.8310126649843302,0.1939009759754267,2.344754347073984,-0.6197844050925576,1.2784927757275166
1.0,-0.3456602631577789,-1.4433436731393148,0.3369571968902246,-0.928015267839988,-0.8905395110109245,1.6968378038596468,-0.1318034717719508
1.0,0.8308570968149331,1.2630251810053337,-1.076676600457715,0.4509137698368733,0.1192189302625532,0.4439498003428145,-0.1059560514885151
1.0,1.0066841934088706,0.8180877200893493,-0.5087569025490415,0.3841141618948257,-1.067163234359639,-1.079797802130509,0.1883653756406488
1.0,-0.2184218096965946,-0.646139238632378,-0.8916965976513831,1.219387079820182,-1.2738325482718666,-0.2797667019893772,0.3087856814320283
1.0,0.6466828554039452,0.6597877405329274,2.098992119326092,-0.4173262173694953,0.2393111714578981,0.5578486835045575,0.1226624042627775
1.0,-1.6891497286451989,-0.142442591926845,0.1300111677269346,-1.7774213954366656,0.9293879013004372,-0.4244029033151565,-0.6795555981501807
1.0,-1.151825942190167,0.2895795698195769,-1.0766803729657064,0.9703542332123845,-0.3121051871665689,-2.46275057758803,-0.7057271827471293
1.0,2.79248778424918,1.154579252923918,-0.8308338021649748,-1.0854611741973397,-0.4070418868279509,-0.6936013259579619,0.8869600416565302
1.0,-2.7862467089561767,1.7149245378128442,-0.6895159076164175,0.0891765141698387,-1.4749481145133134,-1.084655646021154,0.5512888297731607
1.0,-3.101309174696248,-0.4169773946163788,-1.0159003501589132,-0.0973463288749839,-1.2460112945391577,0.8179190835183093,-0.9004585302795438
1.0,0.3065540205663385,0.8066298471028436,0.1257994472539395,-0.416396166476267,-0.8554904070697189,0.3487876240941784,0.4403152827248043
1.0,-0.1073702562695157,-0.0232813955363931,1.152039141282709,1.3448277213537043,0.0899885444540862,-0.6618477348311652,0.1279629244123752
1.0,-1.9733801344354716,1.245835857635868,-0.1618845857399651,-1.5268170180298624,0.9926727364028336,0.5182376149091951,-1.4099732649646286
1.0,-1.5417966750803689,-2.5127252650392573,0.808179217054785,-0.952711645808609,1.7611764213546046,0.866865991369163,-0.3141512108171323
1.0,0.4464119322354532,-1.5930464445809174,-1.2707499572726602,-0.1185522699579799,-0.4250236300638653,1.1763591546368324,-0.4115740017752721
1.0,-0.5016321065395699,1.7896484567758042,0.0829016888589738,0.8770921106337077,1.940649604918088,-1.693168804640735,0.3518947354399347
1.0,2.64433252676638,-0.903861433029157,-2.964239381191918,-0.8103567640185764,0.703096262297838,-0.5808421114952399,0.547158884255957
1.0,0.48835819469849,0.6591678259962334,1.4159863672743285,-0.0799650490726551,-0.7158918268092475,0.7335856643762896,-1.0116887585046022
1.0,-1.615952138059681,0.5280501360208727,0.5398570373594679,-0.26182876123524,0.7149285532788758,1.130624213812334,0.0858179883922284
1.0,2.898570745155717,-1.066262783253584,-1.904646399771908,0.5946046155478445,0.3302688999088804,0.8299805193294433,1.3453808990966571
1.0,0.1363089455671556,-1.076139628661687,1.3641954904243163,1.803079639785317,-0.937417831846854,-1.3662667171301135,0.4151242875853242
1.0,1.0370305424625836,0.4078369920634954,0.4431787527548563,-0.6758903787260985,0.0646858182908716,-1.19517887590975,-0.1746737342912253
1.0,-0.4206769488319091,-0.4019658258811067,0.2705410652269248,0.964352778399204,0.1089509848373193,-0.8499873306968945,1.1290364698442308
1.0,-1.2548148689437846,0.8267696179139182,-0.1249275150628778,-1.1522998540616092,-1.0055056929666797,1.4196808888293395,2.4622999871269173
1.0,0.1638111975486119,0.9971380915211632,-1.5967353596421725,0.0279050954648774,1.4483077731348355,0.7390634775517863,1.665127969320186
1.0,-2.4442403757944176,-0.2710130108965561,0.2427801664093264,2.3760161204540964,-0.6013260419679314,-1.6416243437640063,1.205146903048182
1.0,1.555261814328725,-2.318336715909183,-1.9498036175425972,-0.6438358806971528,0.240891067565617,0.1866194481573096,0.2863164564903798
1.0,1.3213924576509135,0.6855388681253116,-0.7447803476877184,-1.6415936568612215,-0.1286668153359923,0.964637328964142,0.0378395913331662
1.0,3.198951448547758,-0.6944309713144431,-1.2633404709667049,0.0579966595420477,-0.8989923240260049,-0.4247631846194027,-0.5152995839687963
1.0,-0.703651650525663,0.1782194917577831,0.2705149974081822,-1.2139813883054424,-1.3247108214139462,-0.8044519785017193,-1.5786674206479427
1.0,0.273159012968828,-0.0958060635594067,-0.6943908373502623,0.1172244238463743,0.5833639584521481,-1.4222714712638973,0.6839228729845677
1.0,-0.8449135461246297,1.5738053277498054,-1.427232402709694,-0.4829954057582826,-1.18413545732042,-1.3763262047745868,1.2763823437782689
1.0,-3.3722992029199017,-0.3484704694194378,0.478245353908526,-0.0471809510240574,-1.309418664016151,-1.3920084580050978,0.2045514955593721
1.0,-1.6203205689100892,1.6772987269254218,1.5429762053290594,0.8523145183089428,-0.1185627299922674,0.6340166876548501,0.6170437331365483
1.0,-1.0436300108673773,-1.7549985858535126,0.3582763651729257,-0.2305376256783748,-0.0323021308883418,0.9743265373514498,0.3245085573314334
1.0,-1.330917225133572,0.4520620421018036,-1.555731682867047,2.266136733468826,0.3491078566930883,-0.5704892743439127,-0.0463570789346945
1.0,-0.6984393646536148,0.1617166423651415,-2.0801924113838903,-0.231510204064653,-0.6382255271728501,1.689907408869977,-1.2291238935868798
1.0,3.1153649169404742,0.1773451145396949,-1.4045312706459243,-0.4333549960098116,-0.306097863029024,0.4865512776204288,-0.1902472044070367
1.0,5.502317228959366,0.3935892370886886,0.4298392030255386,-0.7261172826716268,-1.9320694838389465,2.23437125501516,0.8016224601746028
1.0,-0.4673468211135926,-2.467775053877535,1.8142253063611455,-1.0083284571272384,-0.1400596039770963,0.5415317999322624,1.1746720110830935
1.0,3.0966733921336,-1.1751306725437438,1.2756641169350076,-0.2673797999150958,-0.5492731817921135,0.8570833227279032,0.3423839098979427
1.0,-0.5779021202241238,-0.1991409695503952,2.725612415554043,-0.1892529803729343,0.3037233233002931,-0.3065109740532571,0.4595451522203823
1.0,-1.6305854801041542,0.6303439624132748,0.0509898760247347,-0.0400026406914652,-1.099186758147756,-1.3297908339590532,-2.21524637542525
1.0,2.1451142288885805,-1.961914437976,-1.3253811773135808,0.2885260968431347,-0.0766260538497192,-0.9682017658454471,-0.7426509498367612
1.0,3.591268596413963,-0.7056293337107898,-1.2162335603438426,-0.0308390622061089,-0.0039326940481048,1.8231058350473497,1.2373366623213498
1.0,-0.3724762906850425,-0.4243000701910814,1.1926254342887126,-0.30016644290582,0.999401918175243,0.7073174970848197,1.5957137634354257
1.0,-2.230507338750624,-0.2823884989370159,-1.9362488927705304,0.3469206165449976,1.5375838612828896,-1.5701865568704856,1.324733554047686
1.0,-1.6918083152069885,2.3909763395127195,0.1152780009836232,0.8186058995089804,-0.1308746466841672,1.2405406831067352,1.0795331507866466
1.0,1.09059998250809,1.6941574823279253,1.8263259713509097,0.8358973095157218,1.124119412576354,-1.6242960728886435,-0.3237598028423278
1.0,0.0808339552532519,0.2391447303554783,-0.5728723936318025,-0.049985836177478,1.356984980044611,0.6822088958738366,-2.153697798436561
1.0,1.878491004660728,2.0786493588420973,0.2731222557920981,0.2367408217873952,0.8569034170541031,1.0410061618813689,-0.0510371095210095
1.0,-1.7786714584495995,-0.1477939364359715,1.7347243037655635,-0.0915702487378672,-0.4017752125077917,-0.3781704696848139,-0.1467383565724853
1.0,-0.498473201444397,2.330968740760241,1.602472146300946,-0.2468644350329726,1.6148327879300457,-0.5898655515111855,-0.11461105615011
1.0,-1.3924729652289825,2.3601888372611355,-0.5173970419462295,-1.502273254940957,1.0840836300102992,2.349069050746932,-1.34103999780706
1.0,-1.4771600210918812,-0.355152732831334,1.1673246954293546,-0.0936640235301175,0.6037396112498287,0.6768694617078492,-1.0132758456813082
1.0,0.7553541896110468,-0.7367314606944119,0.58217051126194,-0.2332704993387519,-0.5835620990897284,-0.2088718713699091,1.0140903002340984
1.0,1.0079536746173057,0.7501330334133662,-0.7446155846135667,3.0897930474049344,-0.4926648651555009,1.322423611813022,-1.8163329241058888
1.0,2.8175219947808627,-1.122580793790407,0.1476901156315931,-2.339179419826114,-0.9383766678448358,-1.0967647639708291,1.8548671031365616
1.0,2.6342030285371623,-0.4423658884519873,1.1616798289451438,1.30488757081515,-1.182064196522919,-1.3714281839724254,-1.2282078802588567
1.0,-0.9137410020508356,1.5463451176727518,-1.6469801707213108,-1.246269640733407,1.1676079413752354,0.5673462175944405,-1.0206456255260346
1.0,-0.468979476081719,0.9823952740057638,-0.2893363572034739,-0.0954456353261149,0.7060931595306827,-0.44270892732538,1.1787676735491013
1.0,-0.3060870845367367,0.2324198313287922,-0.5802265249365232,1.6508502037577626,0.9255258769235198,-0.2727007334759981,-0.3889205141824179
1.0,0.4264316715820522,0.0033993176556001,0.5225139924368057,0.3989985095635405,0.6150532647159405,0.1284011213797795,-0.2500845985722142
1.0,0.5994353447082109,-0.8744132969762025,-0.531323241500091,-0.1566730744045007,1.276670522920334,0.4264633054938074,-0.488244615802387
1.0,0.0240487865939618,-0.2290342018061011,-0.1981919562036138,-0.1858868053924341,0.4786250084564227,-1.3380127214408446,-0.540133061377887
1.0,-2.481905378896062,0.66726952271802,0.8739578906282666,-0.7816051600673938,-1.5225952579428792,1.4278690589238183,-0.933461768531767
1.0,1.5829722452009194,1.0550009960188027,0.9572249944391168,0.1169772935585373,1.631298865361113,-0.8026193332594065,0.7372512613332227
1.0,-0.8377299039449027,1.1561407206262255,-1.742491202294928,0.2718185874642554,-1.409808696355802,0.0550059827030749,0.0421854350210777
1.0,1.1845384411195303,-0.8451936482193504,-1.0779782796094963,1.7159521360806476,-0.2319351878615227,0.3214291289408199,-0.6907473253524066
1.0,1.5795958753445856,-1.6155305905425883,-1.1900377310312578,2.064888505777565,-1.4224891529188726,-0.7137627959619945,-0.6905974394596155
1.0,-1.3461625034033342,0.4000861524914212,-0.361008742407526,-1.742164855223608,-1.2818305794518057,1.8442626513425533,0.0338864257547499
1.0,-1.0389555434249458,-0.1420170952092072,0.4985914765959451,0.223936766682969,-0.8551130326309188,0.5466898858619168,-1.158406856841072
1.0,2.1178974255922123,-1.394015427210578,0.6846239113089564,0.3594373397665406,0.1983881078165565,-0.1067005260287107,-0.3237476852916346
1.0,-0.6117786174894425,0.6791954091186216,1.6244271972133213,2.0215198170046964,-0.7017897031122307,-1.062980976006327,0.3510950564530716
1.0,1.1368808989838648,1.0481584920953022,-0.7577077376134898,-0.5875992902732463,-1.5926192034242594,0.4302692868079384,-0.3422614020151602
1.0,-3.085056002446388,-0.8587072461267389,0.0432857072294347,-0.833099326265121,0.4963665791069938,-0.988842372941402,-1.5033006275780705
1.0,-2.6635260052071774,-1.5349247766171898,1.358392305843575,-0.0862690574384919,0.2970971369282163,0.6768119461909798,-0.7104877223960804
1.0,-0.8166183392906722,2.5109742097159424,1.2269312952289009,-0.6432043493984211,-0.7190913402708368,1.14467833900191,-0.2154163503135239
1.0,0.6963538135787176,-0.026827648795563,-2.15599831910882,0.1507749662961612,-1.0841933473520982,0.3583214331446417,-1.1681507060612402
1.0,-0.7286454257317022,-0.374275989435257,2.5946478868255767,0.8286953674996076,-0.0791665707295525,-0.5120436121571518,-0.8394611797009677
1.0,-0.2721548129351297,0.0545689789476974,0.995071542618779,0.3007832250927078,-0.6970131506067261,0.2871821885227054,-0.8345438611287503
1.0,5.129742263710429,0.3532544088756628,0.433865142664197,0.2680363057326909,0.7295907310246111,-0.8364035973911682,1.8709676991721864
1.0,2.1477459649431374,-1.2919548587148162,-0.2437997651806644,1.2604511709317192,-1.364150542225508,0.4831001274149511,1.3265505789034002
1.0,2.275474453748213,0.2283697798071667,-2.6221690817085217,-1.3741316747663082,0.8070147144881924,-2.0875768608228045,-1.4925321694293292
1.0,-2.178251291785086,-0.4762600016022358,1.418028050890576,-1.6019921816219775,-0.9216029452016145,0.5865606639216935,0.5942506314847852
1.0,-1.4198843338543687,0.0307365367962254,1.2761488609250415,0.6907675634466385,-1.1726990998922937,-0.4871194715635322,0.0757930082971672
1.0,0.0125738982976035,-1.854415570983197,0.0118847990730675,-0.8389077420200447,1.1155713527534237,0.011036422256155,-1.599282331316345
1.0,-2.7508783562805887,0.109072651274673,0.8171634572056337,1.3183538328040536,-1.5116599248268408,-0.1599046699285519,-0.2393530858696332
1.0,-2.6499809013948807,2.0539561374947537,0.2014833033529219,1.379979155608696,0.4605517325432335,0.8309068960944419,-0.2628752265487278
1.0,-0.2222001549016063,0.4185239591055913,-1.0867390276389954,-1.2358278557631568,-0.5713975628417673,0.5331064554039081,-0.3864298011303406
1.0,-0.2054055889647,-0.5973178456136673,0.3373233949636368,-1.856131328302005,0.5758030195497019,-0.137342519688293,-1.803886149854792
1.0,-2.528499513208086,1.0353739431413238,-0.6511163494437308,-0.3958909172021031,0.951762870893911,0.7573988945204538,0.507304162168913
1.0,0.0181752310345968,1.5505297857217728,-2.4314043836598964,-2.5429346755187514,-0.9281773585922448,1.1325106827885176,0.4633513995310297
1.0,-0.5754812163456707,-1.6481361135355297,-0.1811603751546049,-0.097808428829892,1.171337025660838,0.3185370927302204,-1.2324852062186098
1.0,-1.740244348969993,1.5906928240632905,-1.2623824000580597,0.2572912914736578,0.840056979020294,0.1511368839799269,-0.8953800525990055
1.0,0.5830687719321265,-0.1215759418507624,-1.1999510904750863,2.1140131177923926,-2.6298787543106523,-1.664054115097175,-0.7039480974458183
1.0,0.4622751533597224,0.9149331963543684,0.859290631870703,-0.0171413370100033,0.166512158351377,-0.4152865135539922,0.7342737133198786
1.0,0.9761166962497057,2.0140691696909743,-0.2607459550182505,0.7795458509641461,1.7452236793618443,-1.8285472140150063,1.419269089024301
1.0,1.5444146322403471,1.8034093639102613,0.3631968331406058,1.0360556982829188,-1.1244362073960026,-0.0929356627497874,-0.9789525350424046
1.0,-0.499394542130094,0.5352050870119381,0.0344882795961798,0.3253967823558693,-1.0140628168747603,0.3154623411377124,2.222211319939576
1.0,-1.6459456774258971,-0.5601815130493244,1.201850568134759,0.352749530299267,1.2095577873126244,-0.2694718486471498,1.74424904143827
1.0,-0.3446333551817806,0.5316575505554468,0.4584877274230786,0.2445391327254925,0.6510475883596352,-0.4257500730072066,0.4353457700574644
1.0,-1.0498649018319073,0.3270529071231739,2.051287689388816,-0.6683853609305264,0.565307783643402,0.5056370756002218,0.4642532631432673
1.0,-3.6363025114485255,0.9474010931980368,-3.2236529522452124,-0.6931666385890676,0.4278364049151839,-0.432338891184945,0.6109603540241463
1.0,-0.608433705662704,0.1054576837417162,-0.6359641575490519,-1.1334884682775326,-1.0733147690957263,-1.1570828137354756,0.9192207468118918
1.0,1.4105053605510018,2.015898539506604,-0.1009738693773934,-0.1450969777917951,1.0548122706497247,-0.7182324194857836,-1.108503351598031
1.0,3.562120917954718,0.6457361305234348,-0.6834704676953535,-0.6332455945133644,0.2768096828438463,-0.038485097926782,-0.2070047374292737
1.0,6.164253564412996,-0.361672074235395,-0.91857615132998,-0.0340912977020268,0.7158820669036795,-0.3226812370714485,0.5020238700101709
1.0,0.3651336567682349,-1.4949689359216911,-0.3160634561078311,-0.9499293747085754,-0.0579431155394536,-1.5374555317349068,-0.563656037290466
1.0,-0.9787586134618732,0.5104322719711742,-1.6420033806179524,0.0740172097745068,1.8310267880759168,-0.9844313855278184,-0.0575306081564896
1.0,3.4801235657644054,-1.671600336803758,-0.935189745587833,-0.1034567531654207,1.086014723976804,0.6111219141812801,0.3139431476391045
1.0,1.6660472214968154,2.4640363832504755,1.8191725002779096,-0.511796291936131,-0.0339647094611504,0.1176591845291251,0.6986226270034893
1.0,0.1823191390176952,0.9342965476602314,-0.4520883238799654,2.024759281491445,1.1737969035651477,0.7031138802692756,-0.946869451647881
1.0,-1.8979487985982384,-0.3292541803958604,0.5998249232676011,0.7761016360992384,-0.0197691317825824,1.414422006615722,0.5369634528533378
1.0,0.6845895826126596,-1.1722390242977403,-0.1539041003238882,1.1996925475530034,0.3330345212390107,-0.0927218836549378,-1.3561965231028883
1.0,0.926438334859725,-3.056269428214884,0.4850629019778136,0.3667436204508887,-0.1831600960932474,-1.672488087073449,0.45498437808406
1.0,0.2158709947720304,-0.3619108854875661,0.6186101629486852,0.6622487903193102,-0.297784877283218,0.5102533625052091,0.0706102916274206
1.0,-2.27117008313095,-0.0574968304998306,-0.0284708248114284,-0.6774296370850459,0.4012970464096942,1.0502149550255475,1.3165906247583914
1.0,1.190724588002281,-0.3039305948213465,-3.103517125445904,1.7774405077597963,-0.1015613699140859,1.5922566337600677,-0.1364484325661519
1.0,0.3304969217212485,-0.6201376228897448,0.1803661872254548,-1.3142967894511,-1.1872261483489506,-3.0884258484700635,-0.3353571798786338
1.0,1.1763996188697212,-1.1201352899485717,-0.216536041391348,-1.327255689319585,-0.2262887639544742,0.1005961821005993,0.1441673617574266
1.0,-0.2771820722511309,-1.4689231608923563,-0.5056744083304326,0.9553139534029756,-1.2016422830244051,0.0645007296289055,2.0671148556220134
1.0,4.563950285897966,-0.8648269198862604,-0.7248037621464088,-0.5389815721385414,-0.0307580581096809,-1.411132224110072,1.6593243570746854
1.0,-3.239157983934936,0.0248600287825839,-1.0496514590622923,0.3438438645671101,0.3334144629707791,0.7800203833878799,-1.4345443134910136
1.0,0.0683539175513476,0.912047769913334,-1.1405001190344564,-0.2822244793204944,0.0020013044817386,1.7972272933126254,0.3642168225864357
1.0,-0.3991044324457739,1.6248903491261768,0.2492729327301806,0.2363228084371959,1.9177540106450968,0.600462617135234,0.3239749603730308
1.0,-2.434724672198492,0.8508283498831042,0.0220298657905821,-0.0064699599050543,2.512685074927321,-0.7675744475073822,0.5860890817918357
1.0,-0.1472615655243715,-0.0777507662623954,0.1995496287899091,0.1263979470412236,-1.0041818996304386,-0.683695004514656,-0.4756762139665452
1.0,1.4599779158000037,0.6457571014972686,-0.416309952131813,0.4439659877440222,-0.255167590529246,0.3374583271854998,1.0031318991677625
1.0,0.9525957562977522,1.6468375604621306,1.5823496087846236,0.9712829111805242,-0.8940688764174434,0.7561790896209664,0.9819861649974726
1.0,1.2975978717342558,-2.473342456782913,0.8331064819787795,-0.5829682809466612,-0.6999962561397722,-0.2145634683803232,1.0441287569043054
1.0,7.20665107626889,-1.5797572387114078,0.391980037569882,-0.4573687302484988,-0.47370386865859,-1.3508400565812029,0.2577642752742773
1.0,-1.553338029009858,1.4005338599243815,0.7239439366289375,1.6103440775811004,-0.6967007516423541,0.4937294233787312,-1.5871996027329407
1.0,-1.7661416643457832,0.7986988107893982,1.988437333214497,-0.5730674677492952,-0.4710322378074343,0.0515251839061962,1.5225765828100797
1.0,0.6602992244202004,-1.0984045220935152,1.0250705621610696,0.0483364960842911,0.4200811710427373,-0.9770910190041304,-0.8637330908397671
1.0,0.4832808858842911,0.1973374640008903,-0.0997100402068192,-0.1317867023578088,0.3945744352968544,0.4244110774241808,-0.4826784291884186
1.0,3.2939112428293185,-0.7328059198188144,-0.7788651755624042,-0.3256077022611041,-0.1749645552811025,-1.1012046523433805,2.1135204869198363
1.0,4.636137866961936,-0.6396077271068674,-0.7313934109202093,-0.65848395288875,2.212980058188223,-0.1525258505422563,-0.750021734645311
1.0,-0.1982970799011985,0.4664560465496544,0.7285296463114224,1.348368754676869,1.1472339215314826,-1.420303787442387,-0.7595231020798957
1.0,2.8769261918638738,1.5276297518940265,-1.217603107874262,-0.6602482051480643,0.9740690707034558,0.18034201862367,-0.8919946521881126
1.0,2.213300043452884,-1.6122994892983185,1.824951075615573,0.7619387079953027,-1.1714879204087318,1.3920194629904217,0.5248030787273107
1.0,-0.2239144093714345,-0.2149385950246576,-0.4384674143919215,-0.9996691141586972,0.1279945540797704,-1.2328473890427265,0.6877818959650063
1.0,-1.304842988115265,-0.8936861257451927,1.7149543812770955,-0.2653259281676151,1.2763665745397692,-0.2435218050785245,-0.3233891637753264
1.0,0.0302868112247165,1.4139246686568747,0.0011416660087811,-0.5326207687182596,1.149904341612386,0.6234788814664565,0.3620200335111833
1.0,-1.3210636824063116,0.4217047690444382,2.225417450753297,-1.1303505704990835,0.4309842362898928,-0.7080650795902459,0.5054843294162469
1.0,-1.9167391602206756,0.2147039442003258,0.3665292810047464,-1.035826916888587,-1.5300594311348092,-0.1188853180667532,0.2846470184342822
1.0,-1.5543569138709892,1.628031942088104,-0.9660727537107232,-0.8261755711966424,-1.4048666542777628,-0.3593598462382928,-0.7695225379131088
1.0,-2.242360287387794,0.9435939054194202,-0.2937137238040672,-0.3516230033950562,-1.7834679546313583,-0.6347733603244199,-0.2785516903373466
1.0,1.7096044513328614,0.5265393202935765,1.326159784877292,-0.2734612398496004,-0.872547309444239,0.4175980608554711,-0.1736430143411591
1.0,1.2482691797786225,0.4608165657293891,0.591654319410073,1.5729645446350655,0.6148606121606908,0.5284635848021717,2.086323407668417
1.0,-2.313483993725266,1.81716071979332,-1.1756279545429014,-0.4854985783111054,-1.697290793190053,1.2491983143252454,0.2158800153534228
1.0,0.2488379290212835,1.182314359689313,-0.0528956162113295,0.6875344827709208,0.1764915102272372,-0.8616343158986133,0.2368222681321907
1.0,-1.4520875435362717,0.6107204247913116,-0.7811229439082187,-0.087443950815759,-0.5180421531429547,-0.9531908829545608,0.2476826564882152
1.0,-1.6916957336074732,0.1856880492730079,0.6496595691959174,-1.607094862919503,2.401413215947523,-0.6234822769675559,-0.7571829180741766
1.0,2.253242377536451,-0.1122341093300131,0.7327069847293869,-0.7178375480971855,-0.5944809276907448,2.305457070681065,0.3385203389069615
